clk,date,gender,age_level,shopping_level,occupation,new_user_class_level,price
0,2017-05-10,2,4,2,0,2,69
0,2017-05-07,2,5,2,0,2,69
0,2017-05-07,1,2,2,0,2,69
0,2017-05-07,2,4,2,0,2,208
0,2017-05-08,2,5,2,0,2,208
0,2017-05-06,2,5,2,0,2,208
0,2017-05-12,2,5,2,0,2,208
0,2017-05-08,1,5,2,0,2,218
0,2017-05-13,2,3,2,0,2,260
0,2017-05-13,1,2,2,0,2,260
0,2017-05-07,1,3,2,0,2,29
0,2017-05-08,1,3,2,0,2,29
0,2017-05-07,1,5,2,0,2,158
0,2017-05-08,1,3,2,0,2,50
0,2017-05-07,1,3,2,0,2,50
0,2017-05-11,1,3,2,0,2,50
1,2017-05-13,1,5,2,0,2,50
0,2017-05-09,1,3,2,0,2,50
0,2017-05-10,1,5,2,0,2,50
0,2017-05-08,1,4,2,0,2,50
0,2017-05-07,1,5,2,0,2,50
0,2017-05-06,1,5,2,0,2,50
0,2017-05-09,2,3,2,0,2,50
0,2017-05-07,1,4,2,0,2,50
0,2017-05-08,1,5,2,0,2,50
0,2017-05-11,1,5,2,0,2,50
0,2017-05-11,1,3,2,0,2,50
0,2017-05-12,2,4,2,0,2,50
0,2017-05-12,1,1,2,0,2,50
0,2017-05-13,1,2,2,0,2,50
0,2017-05-07,1,5,2,0,2,50
0,2017-05-07,1,6,2,0,2,50
0,2017-05-09,1,5,2,0,2,50
0,2017-05-07,1,3,2,0,2,50
0,2017-05-06,1,3,2,0,2,50
0,2017-05-11,1,5,2,0,2,50
0,2017-05-08,1,4,2,0,2,50
0,2017-05-08,1,3,2,0,2,50
0,2017-05-06,1,5,2,0,2,50
0,2017-05-13,1,4,2,0,2,50
0,2017-05-09,1,4,2,0,2,50
0,2017-05-06,1,2,2,0,2,50
0,2017-05-12,1,5,2,0,2,50
0,2017-05-11,1,3,2,0,2,50
0,2017-05-07,1,4,2,0,2,50
0,2017-05-07,1,5,2,0,2,50
0,2017-05-09,1,5,2,0,2,50
0,2017-05-12,1,2,2,0,2,50
0,2017-05-11,1,3,2,0,2,50
0,2017-05-11,1,4,2,0,2,998
0,2017-05-08,2,4,2,0,2,998
0,2017-05-10,2,5,2,0,2,29
0,2017-05-06,2,5,2,0,2,79.9
0,2017-05-07,1,3,2,0,2,98
0,2017-05-11,1,3,2,0,2,98
0,2017-05-08,1,4,2,0,2,98
0,2017-05-12,1,5,2,0,2,98
0,2017-05-12,2,5,2,0,2,39.9
0,2017-05-13,2,3,2,0,2,39.9
0,2017-05-06,1,5,2,0,2,129
0,2017-05-11,2,2,2,0,2,129
0,2017-05-06,1,4,2,0,2,129
0,2017-05-06,2,2,2,0,2,129
0,2017-05-13,1,1,2,0,2,110
0,2017-05-07,2,4,2,0,2,39
0,2017-05-10,2,4,2,0,2,39
0,2017-05-10,1,3,2,0,2,39
0,2017-05-06,2,4,2,0,2,253
0,2017-05-08,2,3,2,0,2,336
0,2017-05-12,2,3,2,0,2,336
0,2017-05-11,2,5,2,0,2,336
1,2017-05-13,2,4,2,0,2,336
1,2017-05-08,2,4,2,0,2,336
0,2017-05-05,2,2,2,0,2,65.8
0,2017-05-08,2,2,2,0,2,65.8
0,2017-05-12,2,4,2,0,2,65.8
0,2017-05-08,2,4,2,0,2,198
0,2017-05-10,2,5,2,0,2,27.77
0,2017-05-06,1,5,2,0,2,27.77
0,2017-05-09,2,4,2,0,2,27.77
0,2017-05-09,2,5,2,0,2,27.77
0,2017-05-11,2,4,2,0,2,188
0,2017-05-10,1,3,2,0,2,488
0,2017-05-08,2,5,2,0,2,468
1,2017-05-10,2,4,2,0,2,468
0,2017-05-13,2,4,2,0,2,468
0,2017-05-08,2,2,2,0,2,468
0,2017-05-12,2,3,2,0,2,468
0,2017-05-12,1,4,2,0,2,468
0,2017-05-11,2,2,2,0,2,468
0,2017-05-12,2,4,2,0,2,468
0,2017-05-08,2,4,2,0,2,468
0,2017-05-13,2,3,2,0,2,468
0,2017-05-11,2,3,2,0,2,468
0,2017-05-07,2,3,2,0,2,468
0,2017-05-08,2,3,2,0,2,468
0,2017-05-09,2,2,2,0,2,468
0,2017-05-12,2,4,2,0,2,468
0,2017-05-11,2,4,2,0,2,468
0,2017-05-10,2,2,2,0,2,468
0,2017-05-13,2,2,2,0,2,468
0,2017-05-13,2,4,2,0,2,468
0,2017-05-07,2,5,2,0,2,99
0,2017-05-08,2,3,2,0,2,399
0,2017-05-12,2,4,2,0,2,214
0,2017-05-12,2,3,2,0,2,214
0,2017-05-11,2,3,2,0,2,214
0,2017-05-11,2,4,2,0,2,214
0,2017-05-11,2,4,2,0,2,214
0,2017-05-10,2,2,2,0,2,89
0,2017-05-09,2,4,2,0,2,69
0,2017-05-12,2,4,2,0,2,799
0,2017-05-09,2,1,2,0,2,59.5
1,2017-05-10,2,3,2,0,2,296
0,2017-05-08,1,3,2,0,2,210.4
0,2017-05-06,1,3,2,0,2,256
0,2017-05-11,2,5,2,0,2,79.9
0,2017-05-08,1,4,2,0,2,268
0,2017-05-10,1,2,2,0,2,118
0,2017-05-06,1,2,2,0,2,118
0,2017-05-12,2,3,2,0,2,269
0,2017-05-08,2,3,2,0,2,269
0,2017-05-12,1,5,2,0,2,79
0,2017-05-07,1,4,2,0,2,218
0,2017-05-09,1,2,2,0,2,55
0,2017-05-10,2,3,2,0,2,55
0,2017-05-10,2,5,2,0,2,55
0,2017-05-07,1,3,2,0,2,55
0,2017-05-13,2,5,2,0,2,55
0,2017-05-09,2,1,2,0,2,55
0,2017-05-11,2,5,2,0,2,55
0,2017-05-09,2,2,2,1,2,66.8
0,2017-05-13,2,2,2,1,2,66.8
0,2017-05-09,2,3,2,0,2,488
0,2017-05-12,1,5,2,0,2,488
0,2017-05-10,1,4,2,0,2,488
0,2017-05-08,1,5,2,0,2,488
0,2017-05-09,2,2,2,0,2,49.8
0,2017-05-08,2,1,2,0,2,198
0,2017-05-10,2,3,2,0,2,109
0,2017-05-11,2,3,2,0,2,49
0,2017-05-08,2,5,2,0,2,536
0,2017-05-06,2,4,2,0,2,318
0,2017-05-11,2,5,2,0,2,170
0,2017-05-13,2,3,2,0,2,170
0,2017-05-09,2,5,2,0,2,170
0,2017-05-12,2,2,2,0,2,170
0,2017-05-07,2,5,2,0,2,170
0,2017-05-07,2,2,2,0,2,170
1,2017-05-08,2,3,2,0,2,170
0,2017-05-09,2,4,2,0,2,170
0,2017-05-11,2,1,2,0,2,170
0,2017-05-06,2,3,2,0,2,170
0,2017-05-07,2,3,2,0,2,170
0,2017-05-09,1,4,2,0,2,170
0,2017-05-12,2,2,2,1,2,170
0,2017-05-11,2,2,2,0,2,170
0,2017-05-08,2,2,2,0,2,29.98
0,2017-05-09,2,3,2,0,2,98
0,2017-05-06,2,6,2,0,2,188
0,2017-05-11,2,5,2,0,2,188
0,2017-05-13,2,3,2,0,2,39
0,2017-05-09,2,5,2,0,2,356
0,2017-05-10,1,5,2,0,2,356
0,2017-05-10,2,4,2,0,2,356
0,2017-05-12,2,3,2,0,2,356
0,2017-05-07,2,5,2,0,2,356
0,2017-05-13,2,4,2,0,2,356
0,2017-05-06,1,2,2,0,2,68.7
0,2017-05-13,2,1,2,0,2,68.7
0,2017-05-10,1,3,2,0,2,218
0,2017-05-08,1,3,2,0,2,25.6
0,2017-05-13,2,4,2,0,2,398
1,2017-05-12,2,5,2,0,2,398
0,2017-05-13,2,3,2,0,2,398
0,2017-05-08,2,4,2,0,2,179
0,2017-05-07,2,1,2,0,2,28.8
0,2017-05-10,1,2,2,0,2,28.8
0,2017-05-06,2,2,2,0,2,118
0,2017-05-12,2,5,2,0,2,118
0,2017-05-11,2,2,2,0,2,118
0,2017-05-13,2,2,2,0,2,118
0,2017-05-11,2,5,2,0,2,118
0,2017-05-13,2,3,2,0,2,118
0,2017-05-09,2,2,2,1,2,118
0,2017-05-10,2,2,2,1,2,118
0,2017-05-11,2,1,2,0,2,118
0,2017-05-09,1,5,2,0,2,49.9
0,2017-05-09,2,4,2,0,2,49.9
0,2017-05-06,2,2,2,0,2,158
0,2017-05-07,2,5,2,0,2,268
0,2017-05-08,1,4,2,0,2,45.9
0,2017-05-06,2,4,2,0,2,185
0,2017-05-07,2,4,2,0,2,185
0,2017-05-06,2,2,2,0,2,185
1,2017-05-06,2,3,2,0,2,185
0,2017-05-08,2,3,2,0,2,185
0,2017-05-07,1,3,2,0,2,180
0,2017-05-06,2,4,2,0,2,140
0,2017-05-10,1,4,2,0,2,140
0,2017-05-13,2,5,2,0,2,140
0,2017-05-13,1,3,2,0,2,980
0,2017-05-11,2,2,2,0,2,398
0,2017-05-07,2,3,2,0,2,398
0,2017-05-09,2,2,2,1,2,398
0,2017-05-09,2,2,2,0,2,398
0,2017-05-13,2,3,2,1,2,398
0,2017-05-10,2,3,2,1,2,398
0,2017-05-10,2,3,2,1,2,398
0,2017-05-08,2,2,2,0,2,398
0,2017-05-07,1,3,2,0,2,398
0,2017-05-10,1,3,2,0,2,398
0,2017-05-10,2,2,2,0,2,398
0,2017-05-06,2,5,2,0,2,398
0,2017-05-10,1,3,2,0,2,398
0,2017-05-08,2,3,2,0,2,398
0,2017-05-09,2,2,2,0,2,398
0,2017-05-12,2,5,2,0,2,118
0,2017-05-08,1,5,2,0,2,118
0,2017-05-06,1,5,2,0,2,118
0,2017-05-07,1,5,2,0,2,118
1,2017-05-11,1,5,2,0,2,118
0,2017-05-13,1,5,2,0,2,118
0,2017-05-11,1,2,2,0,2,35
0,2017-05-12,1,4,2,0,2,288
0,2017-05-06,2,5,2,0,2,118
0,2017-05-07,2,4,2,0,2,188
0,2017-05-06,2,5,2,0,2,188
0,2017-05-07,1,5,2,0,2,188
0,2017-05-07,2,4,2,0,2,188
0,2017-05-11,1,4,2,0,2,188
0,2017-05-13,2,4,2,0,2,188
1,2017-05-07,2,5,2,0,2,188
0,2017-05-09,1,6,2,0,2,188
0,2017-05-07,2,6,2,0,2,188
1,2017-05-11,1,5,2,0,2,188
0,2017-05-10,2,6,2,0,2,188
0,2017-05-11,2,2,2,1,2,356
0,2017-05-11,1,2,2,0,2,59
0,2017-05-09,2,4,2,0,2,59
0,2017-05-10,2,4,2,0,2,59
0,2017-05-08,2,3,2,0,2,59
0,2017-05-11,2,4,2,0,2,59
0,2017-05-11,1,4,2,0,2,99
0,2017-05-12,1,3,2,0,2,139
1,2017-05-09,1,3,2,0,2,139
0,2017-05-08,2,3,2,0,2,239
0,2017-05-13,2,4,2,0,2,239
0,2017-05-13,1,6,2,0,2,239
0,2017-05-09,2,4,2,0,2,239
0,2017-05-08,1,3,2,0,2,239
0,2017-05-06,2,5,2,0,2,239
0,2017-05-08,2,5,2,0,2,239
0,2017-05-10,2,5,2,0,2,239
0,2017-05-13,2,4,2,0,2,239
0,2017-05-10,2,4,2,0,2,239
0,2017-05-13,1,6,2,0,2,239
0,2017-05-12,2,4,2,0,2,239
0,2017-05-09,2,3,2,0,2,239
0,2017-05-12,2,4,2,0,2,158
0,2017-05-10,2,4,2,0,2,158
0,2017-05-10,2,4,2,0,2,298
0,2017-05-10,2,2,2,0,2,298
0,2017-05-13,2,4,2,0,2,298
0,2017-05-13,2,4,2,0,2,298
0,2017-05-12,2,5,2,0,2,298
0,2017-05-09,1,3,2,0,2,638
0,2017-05-10,2,4,2,0,2,259
0,2017-05-11,2,3,2,0,2,299
0,2017-05-07,2,4,2,0,2,368
0,2017-05-07,1,3,2,0,2,368
0,2017-05-12,1,5,2,0,2,368
0,2017-05-13,2,5,2,0,2,368
0,2017-05-08,2,5,2,0,2,368
0,2017-05-08,2,4,2,0,2,258
0,2017-05-07,1,3,2,0,2,112
0,2017-05-13,1,5,2,0,2,192
0,2017-05-12,2,4,2,0,2,138
0,2017-05-09,2,4,2,0,2,138
0,2017-05-10,2,5,2,0,2,138
0,2017-05-12,2,4,2,0,2,138
1,2017-05-10,1,4,2,0,2,138
0,2017-05-13,2,5,2,0,2,138
0,2017-05-09,2,3,2,0,2,138
0,2017-05-10,2,5,2,0,2,138
0,2017-05-10,2,4,2,0,2,138
0,2017-05-09,2,5,2,0,2,138
0,2017-05-07,2,3,2,0,2,138
0,2017-05-07,2,5,2,0,2,138
0,2017-05-13,2,3,2,0,2,138
0,2017-05-12,2,4,2,0,2,138
0,2017-05-09,1,3,2,0,2,138
1,2017-05-09,1,4,2,0,2,138
0,2017-05-06,1,4,2,0,2,138
0,2017-05-07,2,4,2,0,2,138
0,2017-05-07,2,2,2,0,2,138
0,2017-05-12,2,2,2,0,2,138
1,2017-05-09,2,4,2,0,2,138
0,2017-05-09,2,4,2,0,2,138
0,2017-05-07,2,2,2,0,2,138
0,2017-05-08,2,4,2,0,2,138
0,2017-05-07,2,3,2,0,2,59
0,2017-05-11,2,3,2,0,2,59
0,2017-05-13,2,5,2,0,2,325
0,2017-05-11,2,3,2,0,2,49
0,2017-05-11,1,4,2,0,2,49
0,2017-05-10,1,3,2,0,2,49
0,2017-05-12,2,3,2,0,2,298
0,2017-05-09,2,3,2,0,2,89
0,2017-05-08,1,4,2,0,2,299
0,2017-05-11,2,1,2,0,2,158
0,2017-05-05,2,4,2,0,2,166
0,2017-05-11,1,3,2,0,2,166
0,2017-05-09,2,4,2,0,2,196
0,2017-05-09,1,3,2,0,2,196
0,2017-05-09,1,5,2,0,2,98
1,2017-05-07,1,5,2,0,2,98
0,2017-05-08,1,2,2,0,2,98
0,2017-05-08,1,5,2,0,2,98
0,2017-05-13,1,5,2,0,2,189
1,2017-05-10,1,3,2,0,2,138
0,2017-05-11,2,3,2,0,2,164
0,2017-05-13,2,5,2,0,2,198
0,2017-05-11,2,4,2,0,2,298
0,2017-05-07,2,5,2,0,2,298
0,2017-05-11,2,3,2,0,2,298
0,2017-05-06,2,4,2,0,2,298
0,2017-05-13,2,4,2,0,2,298
0,2017-05-13,2,4,2,0,2,298
0,2017-05-07,2,2,2,0,2,298
0,2017-05-13,2,4,2,0,2,298
0,2017-05-08,1,4,2,0,2,89
0,2017-05-06,1,1,2,0,2,58.8
0,2017-05-11,2,5,2,0,2,398
0,2017-05-10,2,4,2,0,2,398
0,2017-05-11,2,2,2,1,2,108
0,2017-05-08,2,1,2,0,2,37.98
0,2017-05-12,2,1,2,0,2,37.98
0,2017-05-08,2,3,2,0,2,39.98
0,2017-05-09,2,3,2,0,2,138
0,2017-05-11,2,3,2,0,2,189
0,2017-05-11,2,3,2,0,2,27
0,2017-05-06,1,6,2,0,2,39.8
0,2017-05-11,2,2,2,1,2,118
0,2017-05-06,1,1,2,0,2,198
0,2017-05-07,1,4,2,0,2,299
0,2017-05-06,1,2,2,0,2,500
0,2017-05-09,1,3,2,1,2,399
0,2017-05-12,2,5,2,0,2,1199
0,2017-05-12,1,5,2,0,2,1078
0,2017-05-12,2,5,2,0,2,1078
0,2017-05-13,1,3,2,0,2,199
0,2017-05-13,2,3,2,0,2,368
0,2017-05-06,2,4,2,0,2,368
0,2017-05-13,1,2,2,1,2,368
0,2017-05-10,2,3,2,0,2,368
0,2017-05-10,2,4,2,0,2,368
0,2017-05-08,2,3,2,0,2,368
0,2017-05-07,2,2,2,0,2,368
0,2017-05-07,1,3,2,0,2,368
0,2017-05-08,2,3,2,0,2,368
0,2017-05-08,2,2,2,0,2,368
0,2017-05-07,2,4,2,0,2,368
0,2017-05-08,2,1,2,0,2,368
0,2017-05-07,2,4,2,0,2,368
0,2017-05-10,1,5,2,0,2,369
0,2017-05-09,1,4,2,0,2,38
0,2017-05-12,2,5,2,0,2,70
0,2017-05-07,1,2,2,1,2,129
0,2017-05-09,2,4,2,0,2,88
0,2017-05-07,2,3,2,0,2,88
0,2017-05-10,2,4,2,0,2,88
0,2017-05-11,2,4,2,0,2,88
0,2017-05-13,2,5,2,0,2,99.9
0,2017-05-09,2,3,2,0,2,99.9
0,2017-05-13,1,3,2,0,2,99.9
0,2017-05-13,1,3,2,0,2,99.9
0,2017-05-10,2,4,2,0,2,99.9
0,2017-05-13,1,3,2,0,2,99.9
0,2017-05-06,1,3,2,0,2,99.9
0,2017-05-06,1,3,2,0,2,99.9
0,2017-05-07,2,5,2,0,2,99.9
0,2017-05-12,2,4,2,0,2,99.9
0,2017-05-12,1,2,2,0,2,99.9
0,2017-05-13,2,3,2,0,2,99.9
0,2017-05-09,2,3,2,0,2,99.9
0,2017-05-09,1,4,2,0,2,99.9
1,2017-05-12,2,3,2,0,2,59.8
0,2017-05-13,2,3,2,0,2,59.8
0,2017-05-11,2,3,2,0,2,99
0,2017-05-09,2,3,2,0,2,99
0,2017-05-08,2,2,2,0,2,99
0,2017-05-07,1,3,2,0,2,99
0,2017-05-09,1,3,2,0,2,99
1,2017-05-12,1,3,2,0,2,99
0,2017-05-11,2,3,2,0,2,258
0,2017-05-11,2,4,2,0,2,299
0,2017-05-06,2,1,2,0,2,299
0,2017-05-06,2,5,2,0,2,299
0,2017-05-07,2,3,2,0,2,299
1,2017-05-10,1,2,2,0,2,185
0,2017-05-07,1,2,2,0,2,185
0,2017-05-08,1,4,2,0,2,89
0,2017-05-06,2,3,2,0,2,89
0,2017-05-10,2,6,2,0,2,988
0,2017-05-07,2,5,2,0,2,168
0,2017-05-11,1,5,2,0,2,198
0,2017-05-07,2,5,2,0,2,229
1,2017-05-07,1,4,2,0,2,229
1,2017-05-10,2,4,2,0,2,228
0,2017-05-06,1,3,2,0,2,99
0,2017-05-07,2,5,2,0,2,155
0,2017-05-13,2,3,2,0,2,219
0,2017-05-07,2,2,2,0,2,219
0,2017-05-07,2,3,2,0,2,219
0,2017-05-06,2,3,2,0,2,219
0,2017-05-10,1,4,2,0,2,219
0,2017-05-07,2,5,2,0,2,219
0,2017-05-08,2,2,2,1,2,219
1,2017-05-10,2,2,2,0,2,219
0,2017-05-11,2,2,2,0,2,58.6
0,2017-05-05,2,3,2,0,2,218
0,2017-05-07,2,4,2,0,2,218
0,2017-05-13,2,4,2,0,2,218
0,2017-05-09,2,3,2,0,2,125
0,2017-05-06,1,3,2,0,2,400
0,2017-05-06,2,2,2,0,2,158
0,2017-05-11,2,2,2,0,2,158
0,2017-05-12,2,4,2,0,2,49
1,2017-05-06,1,4,2,0,2,49
0,2017-05-10,2,3,2,0,2,316
0,2017-05-12,2,3,2,0,2,316
0,2017-05-11,2,2,2,0,2,178
0,2017-05-09,1,5,2,0,2,115
0,2017-05-09,1,4,2,0,2,115
0,2017-05-07,1,3,2,0,2,115
0,2017-05-11,1,3,2,0,2,115
1,2017-05-07,1,2,2,0,2,115
0,2017-05-06,1,2,2,0,2,115
0,2017-05-09,1,3,2,0,2,115
0,2017-05-08,2,1,2,0,2,38
0,2017-05-09,2,1,2,0,2,38
0,2017-05-08,1,5,2,0,2,38
0,2017-05-11,1,5,2,0,2,38
0,2017-05-07,2,1,2,0,2,38
0,2017-05-07,1,4,2,0,2,128
0,2017-05-08,2,2,2,0,2,249
1,2017-05-10,1,3,2,0,2,600
0,2017-05-12,2,5,2,0,2,88
0,2017-05-09,2,2,2,1,2,249
0,2017-05-05,2,3,2,0,2,249
0,2017-05-05,2,2,2,0,2,147
0,2017-05-10,2,3,2,0,2,147
0,2017-05-06,2,2,2,0,2,147
0,2017-05-06,2,2,2,0,2,98
0,2017-05-10,2,4,2,0,2,129
0,2017-05-09,2,3,2,0,2,129
0,2017-05-06,2,3,2,0,2,129
0,2017-05-07,2,4,2,0,2,89
0,2017-05-11,2,6,2,0,2,319
0,2017-05-07,1,3,2,0,2,668
0,2017-05-06,2,4,2,0,2,36
0,2017-05-10,2,4,2,0,2,36
0,2017-05-05,1,3,2,0,2,30
0,2017-05-08,1,2,2,0,2,43
0,2017-05-09,2,2,2,0,2,43
0,2017-05-06,2,4,2,0,2,90
0,2017-05-06,1,4,2,0,2,79
0,2017-05-08,2,4,2,0,2,79
0,2017-05-06,2,5,2,0,2,118
0,2017-05-07,2,3,2,0,2,118
0,2017-05-06,2,2,2,0,2,38
0,2017-05-07,1,5,2,0,2,319
0,2017-05-12,1,4,2,0,2,128
0,2017-05-12,1,5,2,0,2,128
0,2017-05-06,2,5,2,0,2,288
0,2017-05-11,2,5,2,0,2,59
0,2017-05-09,1,3,2,0,2,59
0,2017-05-12,2,3,2,0,2,59
1,2017-05-09,2,5,2,0,2,59
0,2017-05-06,2,4,2,0,2,59
0,2017-05-10,2,4,2,0,2,59
0,2017-05-06,2,2,2,0,2,59
0,2017-05-10,2,3,2,0,2,59
0,2017-05-06,2,2,2,1,2,59
0,2017-05-08,2,4,2,0,2,59
0,2017-05-06,1,4,2,0,2,59
0,2017-05-10,2,3,2,1,2,59
0,2017-05-13,2,5,2,0,2,59
0,2017-05-12,2,2,2,0,2,59
0,2017-05-09,1,3,2,0,2,59
0,2017-05-10,2,5,2,0,2,59
0,2017-05-09,1,4,2,0,2,59
0,2017-05-13,2,4,2,0,2,59
0,2017-05-09,2,4,2,0,2,59
0,2017-05-12,2,2,2,0,2,59
0,2017-05-13,2,3,2,0,2,59
0,2017-05-10,2,2,2,0,2,59
0,2017-05-08,2,2,2,1,2,59
0,2017-05-06,2,5,2,0,2,59
0,2017-05-10,1,5,2,0,2,59
0,2017-05-09,2,3,2,0,2,59
0,2017-05-10,1,3,2,0,2,59
0,2017-05-09,2,5,2,0,2,59
0,2017-05-06,2,3,2,0,2,59
0,2017-05-11,2,3,2,0,2,59
0,2017-05-07,2,4,2,0,2,59
0,2017-05-06,1,3,2,0,2,59
0,2017-05-12,2,3,2,0,2,59
0,2017-05-09,1,2,2,0,2,45
0,2017-05-06,2,4,2,0,2,96
0,2017-05-06,2,2,2,0,2,78.6
0,2017-05-12,1,1,2,0,2,148
0,2017-05-08,2,3,2,0,2,148
0,2017-05-12,1,2,2,0,2,148
0,2017-05-06,2,1,2,0,2,148
0,2017-05-12,2,2,2,0,2,148
0,2017-05-13,1,3,2,0,2,148
0,2017-05-08,1,3,2,0,2,258
0,2017-05-09,2,2,2,1,2,135
0,2017-05-13,2,3,2,0,2,79
0,2017-05-08,1,3,2,0,2,45
0,2017-05-09,1,3,2,0,2,45
0,2017-05-07,1,6,2,0,2,45
0,2017-05-10,1,4,2,0,2,114
0,2017-05-12,1,4,2,0,2,114
0,2017-05-06,1,3,2,0,2,536
0,2017-05-09,1,2,2,0,2,536
0,2017-05-12,1,2,2,0,2,536
0,2017-05-09,1,2,2,0,2,796
0,2017-05-06,2,5,2,0,2,310
0,2017-05-07,2,4,2,0,2,310
0,2017-05-07,2,2,2,0,2,178
0,2017-05-07,2,3,2,0,2,178
0,2017-05-06,2,3,2,0,2,178
0,2017-05-08,2,3,2,0,2,50
0,2017-05-11,2,2,2,0,2,245
0,2017-05-09,2,3,2,0,2,146
0,2017-05-10,2,3,2,0,2,137
0,2017-05-13,1,4,2,0,2,137
0,2017-05-10,2,2,2,0,2,148
0,2017-05-10,1,3,2,0,2,338
0,2017-05-06,2,2,2,0,2,128
0,2017-05-12,1,5,2,0,2,150
0,2017-05-09,1,5,2,0,2,19.9
0,2017-05-09,1,5,2,0,2,88
0,2017-05-12,1,2,2,0,2,138
0,2017-05-10,2,2,2,0,2,148
1,2017-05-08,2,2,2,0,2,148
0,2017-05-13,2,2,2,0,2,148
0,2017-05-06,1,5,2,0,2,380
0,2017-05-11,2,5,2,0,2,55
0,2017-05-11,2,5,2,0,2,55
0,2017-05-06,1,5,2,0,2,55
0,2017-05-06,2,4,2,0,2,55
0,2017-05-10,2,4,2,0,2,55
0,2017-05-07,1,4,2,0,2,55
0,2017-05-07,2,4,2,0,2,55
0,2017-05-06,2,3,2,0,2,55
0,2017-05-06,2,5,2,0,2,55
0,2017-05-06,2,3,2,0,2,55
0,2017-05-11,2,5,2,0,2,19.9
0,2017-05-07,2,4,2,0,2,122
0,2017-05-06,2,5,2,0,2,99
0,2017-05-09,2,5,2,0,2,58
0,2017-05-07,1,3,2,0,2,236
0,2017-05-08,2,2,2,1,2,162
0,2017-05-12,2,3,2,0,2,162
0,2017-05-09,2,3,2,0,2,162
0,2017-05-06,2,3,2,0,2,162
0,2017-05-06,1,3,2,0,2,118
0,2017-05-11,2,2,2,0,2,138
0,2017-05-07,2,4,2,0,2,199
0,2017-05-09,2,4,2,0,2,59
0,2017-05-12,1,4,2,0,2,568
0,2017-05-06,1,1,2,0,2,568
0,2017-05-13,2,5,2,0,2,568
0,2017-05-10,2,5,2,0,2,568
0,2017-05-06,2,2,2,1,2,568
0,2017-05-07,2,5,2,0,2,79.8
0,2017-05-11,2,5,2,0,2,898
0,2017-05-10,2,5,2,0,2,898
0,2017-05-11,2,6,2,0,2,898
0,2017-05-12,2,4,2,0,2,336
0,2017-05-13,2,5,2,0,2,336
1,2017-05-11,2,5,2,0,2,336
0,2017-05-11,2,4,2,0,2,336
0,2017-05-07,2,5,2,0,2,336
0,2017-05-06,1,4,2,0,2,336
0,2017-05-06,1,4,2,0,2,129
0,2017-05-12,1,4,2,0,2,118
0,2017-05-11,1,2,2,0,2,118
0,2017-05-07,2,5,2,0,2,299
0,2017-05-12,2,4,2,0,2,299
0,2017-05-11,1,3,2,0,2,299
0,2017-05-13,2,2,2,0,2,299
0,2017-05-10,2,3,2,0,2,399
0,2017-05-07,2,3,2,0,2,399
0,2017-05-09,2,3,2,0,2,399
0,2017-05-06,2,3,2,0,2,399
1,2017-05-07,2,4,2,0,2,399
1,2017-05-06,2,4,2,0,2,399
0,2017-05-07,2,4,2,0,2,179
0,2017-05-07,1,5,2,0,2,179
0,2017-05-06,1,5,2,0,2,179
0,2017-05-09,1,4,2,0,2,228
0,2017-05-11,2,3,2,0,2,228
0,2017-05-06,2,3,2,0,2,228
0,2017-05-10,1,4,2,0,2,228
0,2017-05-10,2,2,2,1,2,228
1,2017-05-11,2,2,2,0,2,228
0,2017-05-12,2,3,2,0,2,228
0,2017-05-07,2,3,2,0,2,228
1,2017-05-10,2,2,2,0,2,228
0,2017-05-09,2,3,2,0,2,228
0,2017-05-09,2,2,2,0,2,228
0,2017-05-09,2,2,2,0,2,228
0,2017-05-10,2,2,2,0,2,228
0,2017-05-07,1,5,2,0,2,558
0,2017-05-09,2,5,2,0,2,799
0,2017-05-11,2,5,2,0,2,799
0,2017-05-11,2,2,2,1,2,55
0,2017-05-06,2,2,2,0,2,55
0,2017-05-06,2,1,2,0,2,55
0,2017-05-06,2,4,2,0,2,558
0,2017-05-07,2,2,2,0,2,128
0,2017-05-07,1,3,2,0,2,269
1,2017-05-13,2,3,2,0,2,358
0,2017-05-06,2,5,2,0,2,358
0,2017-05-12,2,4,2,0,2,358
0,2017-05-13,2,2,2,0,2,358
0,2017-05-13,2,3,2,0,2,358
0,2017-05-08,2,1,2,0,2,358
0,2017-05-13,2,1,2,0,2,358
0,2017-05-10,2,3,2,0,2,358
0,2017-05-12,2,4,2,0,2,358
0,2017-05-09,2,5,2,0,2,358
0,2017-05-12,2,5,2,0,2,358
0,2017-05-11,2,1,2,0,2,358
1,2017-05-11,2,4,2,0,2,358
0,2017-05-09,2,4,2,0,2,358
0,2017-05-06,2,5,2,0,2,358
0,2017-05-13,2,2,2,0,2,36
0,2017-05-09,1,5,2,0,2,88.88
0,2017-05-12,2,2,2,0,2,59
0,2017-05-10,2,2,2,1,2,168
0,2017-05-13,2,5,2,0,2,168
0,2017-05-09,1,4,2,0,2,199
0,2017-05-12,1,5,2,0,2,189
0,2017-05-08,1,5,2,0,2,198
0,2017-05-10,1,4,2,0,2,198
0,2017-05-09,2,5,2,0,2,198
0,2017-05-08,1,2,2,0,2,198
0,2017-05-09,1,2,2,0,2,198
0,2017-05-08,1,4,2,0,2,198
0,2017-05-06,2,3,2,0,2,28
0,2017-05-05,2,4,2,0,2,28
0,2017-05-12,2,2,2,1,2,78
0,2017-05-07,2,1,2,0,2,89
0,2017-05-11,2,4,2,0,2,176
